Region,fo_name,county,van_precinct_name,precinct_name,van_precinct_id,GEOID,voters,doors,targets
R10,R10F - North,ACCOMACK,301 - New Church,New Church,295339,51001000301,2888,2246,434
R10,R10F - North,ACCOMACK,803 - Wachapreague,Wachapreague,295350,51001000803,806,765,50
R10,R10F - North,ACCOMACK,502 - Rue,Rue,295344,51001000502,1105,928,197
R10,R10F - North,ACCOMACK,202 - Greenbackville,Greenbackville,295335,51001000202,2028,1506,100
R10,R10F - North,NORTHAMPTON,201 - Precinct 2-1,Precinct 2-1,296553,51131000201,1916,1553,290
R10,R10F - North,ACCOMACK,401 - Bloxom,Bloxom,295341,51001000401,1183,950,76
R10,R10F - North,ACCOMACK,802 - Melfa,Melfa,295349,51001000802,1391,1097,207
R10,R10F - North,NORTHAMPTON,101 - Precinct 1-1,Precinct 1-1,296552,51131000101,2362,1664,288
R10,R10F - North,ACCOMACK,201 - Atlantic,Atlantic,295334,51001000201,1036,780,43
R10,R10F - North,NORTHAMPTON,301 - Precinct 3-1,Precinct 3-1,296554,51131000301,1800,1580,287
R10,R10F - North,ACCOMACK,501 - Mappsville,Mappsville,295343,51001000501,1235,1026,192
R10,R10F - North,NORTHAMPTON,501 - Precinct 5-1,Precinct 5-1,296556,51131000501,1789,1575,219
R10,R10F - North,ACCOMACK,601 - Accomac,Accomac,295345,51001000601,2257,1733,245
R10,R10F - North,ACCOMACK,901 - Painter,Painter,295353,51001000901,2959,2332,507
R10,R10F - North,ACCOMACK,204 - Saxis,Saxis,295337,51001000403,350,312,11
R10,R10G - North Norfolk,NORFOLK CITY,507 - Pretlow,Pretlow,1594358,51710000507,3389,2786,548
R10,R10G - North Norfolk,NORFOLK CITY,506 - Ocean View Golf Course,Ocean View Golf Course,297426,51710000506,4368,3642,754
R10,R10G - North Norfolk,VIRGINIA BEACH CITY,090 - Precinct 90,Precinct 90,546529,51810000090,2316,1685,294
R10,R10G - North Norfolk,NORFOLK CITY,505 - Little Creek,Little Creek,297425,51710000505,2209,1714,337
R10,R10G - North Norfolk,VIRGINIA BEACH CITY,037 - Precinct 37,Precinct 37,297663,51810000037,3650,3012,433
R10,R10G - North Norfolk,NORFOLK CITY,510 - Third Presbyterian,Third Presbyterian,297429,51710000510,3220,2371,477
R10,R10G - North Norfolk,NORFOLK CITY,103 - Northside,Northside,297372,51710000103,2581,1998,423
R10,R10G - North Norfolk,NORFOLK CITY,504 - Larrymore,Larrymore,297424,51710000504,2577,1891,476
R10,R10G - North Norfolk,VIRGINIA BEACH CITY,092 - Precinct 92,Precinct 92,546531,51810000092,2199,1360,228
R10,R10G - North Norfolk,NORFOLK CITY,509 - Tarrallton,Tarrallton,297428,51710000509,3136,2337,398
R10,R10G - North Norfolk,NORFOLK CITY,501 - Bayview,Bayview,297422,51710000501,3496,2772,547
R10,R10G - North Norfolk,NORFOLK CITY,503 - East Ocean View,East Ocean View,297423,51710000503,4271,3363,661
R10,R10G - North Norfolk,VIRGINIA BEACH CITY,059 - Precinct 59,Precinct 59,297685,51810000059,2880,2249,450
R10,R10G - North Norfolk,VIRGINIA BEACH CITY,019 - Precinct 19,Precinct 19,297645,51810000019,1883,1321,204
R10,R10G - North Norfolk,NORFOLK CITY,511 - Crossroads,Crossroads,297430,51710000511,3182,2464,524
R10,R10G - North Norfolk,NORFOLK CITY,512 - Azalea Gardens,Azalea Gardens,297431,51710000512,1838,1389,318
R10,R10G - North Norfolk,VIRGINIA BEACH CITY,018 - Precinct 18,Precinct 18,297644,51810000018,3653,2176,508
R10,R10G - North Norfolk,VIRGINIA BEACH CITY,017 - Precinct 17,Precinct 17,297643,51810000017,2595,1912,336
R10,R10I - South,VIRGINIA BEACH CITY,080 - Precinct 80,Precinct 80,297706,51810000080,3159,2311,622
R10,R10I - South,VIRGINIA BEACH CITY,043 - Precinct 43,Precinct 43,297669,51810000043,3539,2645,611
R10,R10I - South,VIRGINIA BEACH CITY,034 - Precinct 34,Precinct 34,297660,51810000034,1126,676,60
R10,R10I - South,VIRGINIA BEACH CITY,029 - Precinct 29,Precinct 29,297655,51810000029,4092,3100,737
R10,R10I - South,VIRGINIA BEACH CITY,064 - Precinct 64,Precinct 64,297690,51810000064,4177,2709,651
R10,R10I - South,VIRGINIA BEACH CITY,035 - Precinct 35,Precinct 35,297661,51810000035,3412,2072,362
R10,R10I - South,VIRGINIA BEACH CITY,087 - Precinct 87,Precinct 87,424138,51810000087,2899,1582,375
R10,R10I - South,VIRGINIA BEACH CITY,097 - Precinct 97,Precinct 97,1848146,51810000097,3185,2135,659
R10,R10I - South,VIRGINIA BEACH CITY,046 - Precinct 46,Precinct 46,297672,51810000046,3527,2258,670
R10,R10I - South,VIRGINIA BEACH CITY,071 - Precinct 71,Precinct 71,297697,51810000071,3084,1863,500
R10,R10I - South,VIRGINIA BEACH CITY,033 - Precinct 33,Precinct 33,297659,51810000033,1734,1026,79
R10,R10I - South,VIRGINIA BEACH CITY,081 - Precinct 81,Precinct 81,297707,51810000081,3828,2467,611
R10,R10I - South,VIRGINIA BEACH CITY,054 - Precinct 54,Precinct 54,297680,51810000054,2496,1563,400
R10,R10I - South,VIRGINIA BEACH CITY,032 - Precinct 32,Precinct 32,297658,51810000032,1628,958,75
R10,R10I - South,VIRGINIA BEACH CITY,065 - Precinct 65,Precinct 65,297691,51810000065,3811,2405,671
R10,R10I - South,VIRGINIA BEACH CITY,044 - Precinct 44,Precinct 44,297670,51810000044,3651,2337,505
R10,R10I - South,VIRGINIA BEACH CITY,073 - Precinct 73,Precinct 73,297699,51810000073,3511,2644,702
R10,R10I - South,VIRGINIA BEACH CITY,058 - Precinct 58,Precinct 58,297684,51810000058,2314,1309,338
R10,R10I - South,VIRGINIA BEACH CITY,074 - Precinct 74,Precinct 74,297700,51810000074,3233,2475,591
R10,R10I - South,VIRGINIA BEACH CITY,045 - Precinct 45,Precinct 45,297671,51810000045,3906,2872,636
R10,R10I - South,VIRGINIA BEACH CITY,099 - Precinct 99,Precinct 99,1949965,51810000099,2016,1506,408
R10,R10I - South,VIRGINIA BEACH CITY,089 - Precinct 89,Precinct 89,546528,51810000089,3112,1967,392
R10,R10I - South,VIRGINIA BEACH CITY,088 - Precinct 88,Precinct 88,424139,51810000088,3197,1949,429
R10,R10I - South,VIRGINIA BEACH CITY,100 - Precinct 100,Precinct 100,1949966,51810000100,1543,909,117
R10,R10I - South,VIRGINIA BEACH CITY,078 - Precinct 78,Precinct 78,297704,51810000078,2913,1857,457
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,040 - Precinct 40,Precinct 40,297666,51810000040,3831,3127,701
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,015 - Precinct 15,Precinct 15,297641,51810000015,3107,2342,449
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,079 - Precinct 79,Precinct 79,297705,51810000079,3656,2893,800
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,069 - Precinct 69,Precinct 69,297695,51810000069,3503,2693,701
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,020 - Precinct 20,Precinct 20,297646,51810000020,2138,1503,264
R10,R10J - East Norfolk,NORFOLK CITY,409 - Fairlawn,Fairlawn,297414,51710000409,2355,1764,458
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,047 - Precinct 47,Precinct 47,297673,51810000047,3609,2022,411
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,023 - Precinct 23,Precinct 23,297649,51810000023,3445,2325,409
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,086 - Precinct 86,Precinct 86,297712,51810000086,3497,2413,511
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,105 - Precinct 105,Precinct 105,2274034,51810000105,959,537,100
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,021 - Precinct 21,Precinct 21,297647,51810000021,3971,3057,899
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,056 - Precinct 56,Precinct 56,297682,51810000056,1544,990,165
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,061 - Precinct 61,Precinct 61,297687,51810000061,4451,3792,985
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,014 - Precinct 14,Precinct 14,297640,51810000014,3615,2514,442
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,093 - Precinct 93,Precinct 93,546532,51810000093,4198,3539,925
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,101 - Precinct 101,Precinct 101,2274042,51810000101,924,630,141
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,028 - Precinct 28,Precinct 28,297654,51810000028,2307,1488,293
R10,R10J - East Norfolk,NORFOLK CITY,408 - Eastside,Eastside,297413,51710000408,3318,2501,672
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,102 - Precinct 102,Precinct 102,2274019,51810000102,561,387,95
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,038 - Precinct 38,Precinct 38,297664,51810000038,3091,2077,371
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,022 - Precinct 22,Precinct 22,297648,51810000022,2530,1684,330
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,016 - Precinct 16,Precinct 16,297642,51810000016,3764,2698,534
R10,R10J - East Norfolk,VIRGINIA BEACH CITY,007 - Precinct 7,Precinct 7,297633,51810000007,2011,1141,191
R10,R10J - East Norfolk,NORFOLK CITY,406 - Barron Black,Barron Black,297411,51710000406,1992,1375,392
R11,R11A - Emporia,MECKLENBURG,901 - Nelson,Nelson,2294386,51117000901,405,286,8
R11,R11A - Emporia,DINWIDDIE,402 - McKenney,McKenney,295785,51053000402,1447,1007,134
R11,R11A - Emporia,SUSSEX,301 - Courthouse,Courthouse,296984,51183000301,377,269,40
R11,R11A - Emporia,SUSSEX,201 - Stony Creek,Stony Creek,296982,51183000201,1056,756,162
R11,R11A - Emporia,GREENSVILLE,403 - Precinct 4-C,Precinct 4-C,296145,51081000403,565,361,58
R11,R11A - Emporia,LUNENBURG,501 - Reedy Creek,Reedy Creek,296464,51111000501,640,423,76
R11,R11A - Emporia,GREENSVILLE,101 - Precinct 1-A,Precinct 1-A,296137,51081000101,538,359,92
R11,R11A - Emporia,SUSSEX,101 - Waverly,Waverly,296981,51183000101,1030,759,246
R11,R11A - Emporia,LUNENBURG,702 - Victoria Public Library,Victoria Public Library,296469,51111000702,618,466,51
R11,R11A - Emporia,MECKLENBURG,102 - Antioch Church,Antioch Church,296483,51117000102,326,212,18
R11,R11A - Emporia,DINWIDDIE,403 - Cherry Hill,Cherry Hill,295783,51053000403,833,548,96
R11,R11A - Emporia,MECKLENBURG,803 - Chase City West,Chase City West,296501,51117000803,820,558,56
R11,R11A - Emporia,BRUNSWICK,101 - Brodnax,Brodnax,295561,51025000101,574,433,99
R11,R11A - Emporia,GREENSVILLE,302 - Precinct 3-A,Precinct 3-A,296142,51081000302,1241,854,260
R11,R11A - Emporia,SUSSEX,702 - Newville Two,Newville Two,2274046,51183000702,395,279,63
R11,R11A - Emporia,MECKLENBURG,103 - Clarksville South,Clarksville South,296484,51117000103,1351,990,220
R11,R11A - Emporia,SUSSEX,501 - Henry,Henry,296988,51183000501,1053,767,160
R11,R11A - Emporia,EMPORIA CITY,401 - Precinct 4-1,Precinct 4-1,297213,51595000401,579,430,124
R11,R11A - Emporia,BRUNSWICK,401 - Sturgeon,Sturgeon,295571,51025000401,1613,1071,282
R11,R11A - Emporia,MECKLENBURG,201 - Chase City,Chase City,296497,51117000201,1890,1392,327
R11,R11A - Emporia,EMPORIA CITY,701 - District 7,District 7,297216,51595000701,503,395,124
R11,R11A - Emporia,LUNENBURG,402 - Pleasant Grove,Pleasant Grove,296463,51111000402,830,574,50
R11,R11A - Emporia,EMPORIA CITY,501 - Precinct 5-1,Precinct 5-1,297214,51595000501,504,423,113
R11,R11A - Emporia,BRUNSWICK,302 - Danieltown,Danieltown,295568,51025000302,1000,699,102
R11,R11A - Emporia,SUSSEX,502 - Yale,Yale,296989,51183000701,671,479,84
R11,R11A - Emporia,MECKLENBURG,902 - Buffalo Junction,Buffalo Junction,296503,51117000902,710,502,42
R11,R11A - Emporia,LUNENBURG,502 - Peoples Community Center,Peoples Community Center,296465,51111000502,694,515,109
R11,R11A - Emporia,MECKLENBURG,801 - Boydton,Boydton,296485,51117000801,666,493,69
R11,R11A - Emporia,BRUNSWICK,501 - Totaro,Totaro,295574,51025000501,2053,1527,440
R11,R11A - Emporia,LUNENBURG,601 - Hounds Creek,Hounds Creek,296466,51111000601,1146,779,139
R11,R11A - Emporia,MECKLENBURG,101 - Palmer Springs,Palmer Springs,296482,51117000101,895,614,176
R11,R11A - Emporia,BRUNSWICK,301 - Alberta,Alberta,295567,51025000301,211,174,41
R11,R11A - Emporia,MECKLENBURG,501 - South Hill East,South Hill East,296492,51117000501,2434,1784,284
R11,R11A - Emporia,MECKLENBURG,903 - Clarksville North,Clarksville North,296504,51117000903,1702,1164,108
R11,R11A - Emporia,BRUNSWICK,103 - Tillman,Tillman,295563,51025000103,1092,770,107
R11,R11A - Emporia,LUNENBURG,701 - Meherrin Fire Department,Meherrin Fire Department,296468,51111000701,629,453,60
R11,R11A - Emporia,EMPORIA CITY,601 - District 6,District 6,297215,51595000601,652,478,87
R11,R11A - Emporia,EMPORIA CITY,301 - Precinct 3-1,Precinct 3-1,297212,51595000301,590,432,96
R11,R11A - Emporia,BRUNSWICK,203 - Fitzhugh,Fitzhugh,295566,51025000203,867,600,149
R11,R11A - Emporia,BRUNSWICK,402 - King's Store,King's Store,295572,51025000402,524,378,115
R11,R11A - Emporia,SUSSEX,602 - Wakefield,Wakefield,296985,51183000602,262,182,26
R11,R11A - Emporia,MECKLENBURG,702 - Williams Grove,Williams Grove,2294388,51117000702,1031,679,75
R11,R11A - Emporia,MECKLENBURG,703 - Chase City East,Chase City East,2294393,51117000703,856,596,79
R11,R11A - Emporia,LUNENBURG,302 - Flat Rock,Flat Rock,296461,51111000302,668,455,53
R11,R11A - Emporia,SUSSEX,401 - Wakefield Firehouse,Wakefield Firehouse,296986,51183000401,1200,942,154
R11,R11A - Emporia,MECKLENBURG,602 - Union Level,Union Level,296494,51117000602,484,340,31
R11,R11A - Emporia,LUNENBURG,101 - Plymouth,Plymouth,296457,51111000101,1027,766,75
R11,R11A - Emporia,LUNENBURG,201 - Browns Store,Browns Store,296458,51111000201,1047,774,119
R11,R11A - Emporia,MECKLENBURG,302 - Lacrosse,Lacrosse,296489,51117000302,1084,828,170
R11,R11A - Emporia,LUNENBURG,401 - Arrowhead Gun Club,Arrowhead Gun Club,296462,51111000401,398,279,20
R11,R11A - Emporia,MECKLENBURG,604 - Lake Gaston,Lake Gaston,296496,51117000604,1106,844,73
R11,R11A - Emporia,BRUNSWICK,304 - Seymour,Seymour,295570,51025000304,477,335,59
R11,R11A - Emporia,MECKLENBURG,202 - Bluestone,Bluestone,296500,51117000202,403,292,46
R11,R11A - Emporia,EMPORIA CITY,101 - Precinct 1-1,Precinct 1-1,297210,51595000101,669,490,134
R11,R11A - Emporia,LUNENBURG,301 - Rosebud,Rosebud,296459,51111000301,488,325,31
R11,R11A - Emporia,MECKLENBURG,401 - South Hill West,South Hill West,296490,51117000401,2473,1875,446
R11,R11A - Emporia,GREENSVILLE,402 - Precinct 4-B,Precinct 4-B,296144,51081000402,790,583,170
R11,R11A - Emporia,MECKLENBURG,701 - Midway,Midway,2294387,51117000701,568,400,51
R11,R11A - Emporia,GREENSVILLE,202 - Precinct 2-B,Precinct 2-B,296141,51081000202,985,646,93
R11,R11A - Emporia,MECKLENBURG,603 - Smith Crossroads,Smith Crossroads,296495,51117000603,654,423,65
R11,R11A - Emporia,BRUNSWICK,201 - Dromgoole,Dromgoole,295564,51025000201,332,234,35
R11,R11A - Emporia,GREENSVILLE,102 - Precinct 1-B,Precinct 1-B,296138,51081000102,266,188,24
R11,R11A - Emporia,EMPORIA CITY,201 - Precinct 2-1,Precinct 2-1,297211,51595000201,474,407,94
R11,R11A - Emporia,BRUNSWICK,102 - Rock Store,Rock Store,295562,51025000102,877,605,126
R11,R11A - Emporia,SUSSEX,302 - Newville One,Newville One,2274013,51183000302,269,185,17
R11,R11A - Emporia,MECKLENBURG,802 - Clarksville Vfw,Clarksville Vfw,2294385,51117000802,1309,875,140
R11,R11A - Emporia,GREENSVILLE,401 - Precinct 4-A,Precinct 4-A,296143,51081000401,416,277,48
R11,R11A - Emporia,SUSSEX,601 - Blackwater,Blackwater,296990,51183000601,889,643,115
R11,R11A - Emporia,GREENSVILLE,103 - Precinct 1-C,Precinct 1-C,296139,51081000103,845,676,180
R11,R11A - Emporia,BRUNSWICK,303 - Elmore,Elmore,295569,51025000303,503,344,65
R11,R11A - Emporia,BRUNSWICK,202 - Edgerton,Edgerton,295565,51025000202,1124,793,242
R11,R11A - Emporia,MECKLENBURG,601 - Baskerville,Baskerville,296493,51117000601,637,456,59
R11,R11A - Emporia,MECKLENBURG,301 - Bracey,Bracey,296488,51117000301,1653,1151,71
R11,R11A - Emporia,GREENSVILLE,201 - Precinct 2-A,Precinct 2-A,296140,51081000201,802,571,143
R11,R11B - Gloucester,MIDDLESEX,103 - Harmony Village,Harmony Village,296507,51119000401,1776,1364,144
R11,R11B - Gloucester,MIDDLESEX,102 - Urbanna,Urbanna,296506,51119000102,987,780,93
R11,R11B - Gloucester,GLOUCESTER,501 - Achilles,Achilles,296108,51073000501,3782,2541,187
R11,R11B - Gloucester,GLOUCESTER,201 - Courthouse,Courthouse,296102,51073000201,2486,1690,157
R11,R11B - Gloucester,NEW KENT,102 - Tunstall,Tunstall,296542,51127000102,1515,929,69
R11,R11B - Gloucester,KING WILLIAM,202 - Courthouse,Courthouse,296360,51101000202,2156,1401,124
R11,R11B - Gloucester,MATHEWS,001 - Chesapeake,Chesapeake,296479,51115000001,1677,1248,62
R11,R11B - Gloucester,GLOUCESTER,102 - Salem,Salem,296100,51073000102,1962,1340,115
R11,R11B - Gloucester,MIDDLESEX,501 - Wilton,Wilton,1569605,51119000501,1877,1294,104
R11,R11B - Gloucester,GLOUCESTER,101 - Harcum,Harcum,296099,51073000101,2294,1514,111
R11,R11B - Gloucester,MIDDLESEX,302 - Church View,Church View,296511,51119000302,1701,1250,141
R11,R11B - Gloucester,GLOUCESTER,202 - Botetourt,Botetourt,296103,51073000202,3637,2299,229
R11,R11B - Gloucester,KING WILLIAM,101 - West Point,West Point,296358,51101000101,2535,1985,169
R11,R11B - Gloucester,NEW KENT,202 - Kentwood,Kentwood,296545,51127000202,1401,875,92
R11,R11B - Gloucester,KING WILLIAM,501 - Mangohick,Mangohick,296363,51101000501,3077,1946,219
R11,R11B - Gloucester,GLOUCESTER,502 - Walker,Walker,296109,51073000502,2599,1722,152
R11,R11B - Gloucester,KING WILLIAM,201 - Sweet Hall,Sweet Hall,296359,51101000201,1045,706,49
R11,R11B - Gloucester,CHARLES CITY,101 - Precinct 1-1,Precinct 1-1,295648,51036000101,2029,1358,290
R11,R11B - Gloucester,MATHEWS,002 - Westville,Westville,296480,51115000002,2647,1981,132
R11,R11B - Gloucester,GLOUCESTER,103 - Peasley,Peasley,296101,51073000103,1697,1050,79
R11,R11B - Gloucester,CHARLES CITY,301 - Precinct 3-1,Precinct 3-1,295650,51036000301,1931,1292,305
R11,R11B - Gloucester,KING WILLIAM,401 - Manquin,Manquin,296362,51101000401,3068,1993,222
R11,R11B - Gloucester,GLOUCESTER,302 - Roanes,Roanes,296105,51073000302,2627,1783,151
R11,R11B - Gloucester,MIDDLESEX,101 - Saluda,Saluda,296505,51119000101,682,508,69
R11,R11B - Gloucester,CHARLES CITY,201 - Precinct 2-1,Precinct 2-1,295649,51036000201,1883,1222,376
R11,R11B - Gloucester,GLOUCESTER,301 - White Marsh,White Marsh,296104,51073000301,3891,2534,236
R11,R11B - Gloucester,NEW KENT,201 - Quinton,Quinton,296544,51127000201,2476,1481,232
R11,R11B - Gloucester,MATHEWS,003 - Piankatank,Piankatank,296481,51115000003,3163,2427,167
R11,R11B - Gloucester,NEW KENT,301 - Watkins,Watkins,296546,51127000301,3519,2267,380
R11,R11B - Gloucester,MIDDLESEX,201 - New Market,New Market,296508,51119000201,1872,1383,69
R11,R11B - Gloucester,KING WILLIAM,301 - Aylett,Aylett,296361,51101000301,2958,1987,178
R11,R11B - Gloucester,NEW KENT,103 - Southern Branch,Southern Branch,296543,51127000103,2114,1221,97
R11,R11C - HD 71,NEW KENT,503 - Providence Forge,Providence Forge,296551,51127000401,3301,2010,290
R11,R11C - HD 71,JAMES CITY,202 - Jamestown B,Jamestown B,296339,51095000202,3590,2896,587
R11,R11C - HD 71,JAMES CITY,301 - Powhatan A,Powhatan A,296340,51095000301,4300,2633,447
R11,R11C - HD 71,JAMES CITY,302 - Powhatan B,Powhatan B,296341,51095000302,1506,965,260
R11,R11C - HD 71,JAMES CITY,304 - Powhatan D,Powhatan D,546535,51095000304,4047,2776,595
R11,R11C - HD 71,JAMES CITY,303 - Powhatan C,Powhatan C,296342,51095000303,3307,2081,293
R11,R11C - HD 71,JAMES CITY,401 - Stonehouse A,Stonehouse A,296343,51095000401,4671,2916,625
R11,R11C - HD 71,NEW KENT,403 - Mountcastle,Mountcastle,296549,51127000403,1154,814,79
R11,R11C - HD 71,NEW KENT,402 - Chickahominy River,Chickahominy River,296548,51127000502,2169,1426,98
R11,R11C - HD 71,WILLIAMSBURG CITY,001 - Stryker,Stryker,297717,51830000001,5522,4596,1167
R11,R11C - HD 71,JAMES CITY,104- Berkeley D,Berkeley D,1888870,51095000104,1431,992,172
R11,R11C - HD 71,JAMES CITY,103 - Berkeley C,Berkeley C,296337,51095000103,3230,1858,255
R11,R11C - HD 71,JAMES CITY,102 - Berkeley B,Berkeley B,296336,51095000102,3205,2199,380
R11,R11C - HD 71,JAMES CITY,204 - Jamestown D,Jamestown D,1569595,51095000204,4000,2243,319
R11,R11C - HD 71,JAMES CITY,403 - Stonehouse C,Stonehouse C,546536,51095000403,4576,2686,508
R11,R11C - HD 71,JAMES CITY,203 - Jamestown C,Jamestown C,1569594,51095000203,3118,2016,347
R11,R11C - HD 71,NEW KENT,501 - Eltham,Eltham,296550,51127000501,1643,1089,76
R11,R11C - HD 71,JAMES CITY,402 - Stonehouse B,Stonehouse B,296344,51095000402,5499,3637,551
R11,R11C - HD 71,WILLIAMSBURG CITY,002 - Matoaka,Matoaka,297718,51830000002,5695,4711,1064
R11,R11C - HD 71,NEW KENT,302 - Cumberland,Cumberland,296547,51127000302,1725,1065,130
R11,R11C - HD 71,JAMES CITY,201 - Jamestown A,Jamestown A,296338,51095000201,2347,1574,307
R11,R11D - HD 82,PETERSBURG CITY,501 - Fifth Ward First Precinct,Fifth Ward First Precinct,297438,51730000501,3419,2913,814
R11,R11D - HD 82,DINWIDDIE,303 - Little Zion,Little Zion,295782,51053000303,2274,1517,227
R11,R11D - HD 82,PETERSBURG CITY,701 - Seventh Ward First Precinct,Seventh Ward First Precinct,297440,51730000701,3538,2704,801
R11,R11D - HD 82,PETERSBURG CITY,301 - Third Ward First Precinct,Third Ward First Precinct,297436,51730000301,3770,2848,911
R11,R11D - HD 82,PETERSBURG CITY,101 - First Ward First Precinct,First Ward First Precinct,297434,51730000101,3139,2451,680
R11,R11D - HD 82,DINWIDDIE,501 - Edgehill,Edgehill,295777,51053000501,1111,866,215
R11,R11D - HD 82,DINWIDDIE,502 - Chesdin,Chesdin,295778,51053000502,2743,1926,481
